content_id,title,text,category,published_date,word_count,generated_question
1567899,Serb region bars Bosnian state authorities in separatist move,"SARAJEVO (Reuters) - Bosnia's autonomous Serb region passed legislation barring the state police and judiciary from its territory after a court sentenced its separatist leader Milorad Dodik to a year in jail and banned him from politics for six years.

The move undermines state institutions, touching off a constitutional crisis in ethnically polarised post-war Bosnia. Russia, Dodik's most powerful supporter, said the sentence was politically motivated and would destabilise the Balkans.

The court in Bosnia's capital Sarajevo acted after Dodik

signed Serb Republic legislation suspending rulings by Bosnia's constitutional court and international envoy Christian Schmidt, who oversees implementation of the 1995 Dayton peace treaty.

Dodik, in remarks to lawmakers before they approved the law on Thursday evening, cast the move as an act of secession in defiance of the 1990s peace accord that kept Bosnia intact but split into two autonomous regions largely along ceasefire lines.

""This moment is favourable and I call on you to vote for the law without hesitation,"" the Bosnian Serb nationalist leader told MPs in Banja Luka, the regional capital. ""We think this creates momentum for us to do this without the use of force.""

Aleksandar Vucic, president of neighbouring Serbia, and Hungarian Prime Minister Viktor Orban also condemned the court verdict against Dodik.

(Reporting by Daria Sito-Sucic; editing by Mark Heinrich)",Others,2025-02-28,217,What legislation did Bosnia's autonomous Serb region pass in response to the court's sentence against its leader Milorad Dodik?
1567871,"Cyclone Garance hits French island of La Reunion, blowing away roofs","NAIROBI (Reuters) - Cyclone Garance slammed into the French overseas territory of La Reunion with top wind speeds of 155 kph (96 mph) on Friday, blowing away roofs and cutting power and access to drinking water for many residents.

The island's prefect, Patrice Latron, said there were no reports so far of any deaths.

The cyclone made landfall on the north of the Indian Ocean island, which lies off Madagascar, and was making its way towards the southern part of the island.

The prefecture said 145,000 households - about 30% of the electricity utility's clients - had lost power just an hour after the cyclone hit, and 10% had no access to drinking water.

The prefecture said the worst of the storm had passed and the alert had been downgraded from the highest level, purple, to red. A mandatory order to stay indoors remained in place.

In nearby Mauritius, authorities reopened the airport after the threat from the storm eased.

(Reporting by Ammu Kannampilly in Nairobi and Ingrid Melander in Paris; Writing by Hereward Holland, Ingrid Melander; Editing by Christopher Cushing, Stephen Coates and Frances Kerry)",Others,2025-02-28,186,"What category of disaster did Cyclone Garance represent when it hit La Reunion, and how fast were its top wind speeds?"
1567743,"Pope Francis, two weeks into hospital stay, continues slow recovery","VATICAN CITY (Reuters) - Pope Francis, who has been hospitalised for two weeks battling double pneumonia, has spent another peaceful night and is now resting, the Vatican said on Friday.

Francis, 88, was admitted to Rome's Gemelli hospital on February 14 with what was originally described as a bronchitis and was later revealed to have developed into something more serious.

In a medical update on Thursday, the Vatican said the pontiff's condition had ""continued to show improvement"" but his prognosis remained guarded due to a complex clinical picture.

A Vatican official, who did not wish to be named because he was not authorised to discuss the pope's health, noted that Thursday's statement was the second consecutive one that did not describe the pope's condition as ""critical"".

""Maybe we can say he has passed the most critical phase,"" said the official.

Cardinal Michael Czerny, head of the Vatican's human development office, said in an interview with Italy's La Stampa newspaper that Francis was getting better, albeit ""slower than what we would like"".

Francis, who has been pope since 2013, has suffered several bouts of ill health over the past two years. He is prone to lung infections because he developed pleurisy as a young adult and had part of one lung removed.

Double pneumonia is a serious infection of both lungs that can inflame and scar them, making it difficult to breathe. The Vatican said Francis suffered a ""prolonged asthma-like respiratory crisis"" on Saturday, but there have been no repeats.

(Reporting by Alvise Armellini; Editing by Giulia Segreti and Frances Kerry)",Others,2025-02-28,260,What serious health condition has Pope Francis been battling during his hospitalization in Rome?
1567733,Russia says it foiled Ukrainian assassination plot against senior Putin-linked Orthodox priest,"MOSCOW (Reuters) - Russia's Federal Security Service (FSB) said on Friday it had foiled an attempt by Ukraine's military intelligence service to assasinate Tikhon Shevkunov, a senior priest in Russia's Orthodox Church.

There was no immediate reaction from Kyiv to the allegation.

Shevkunov, who has been described in Russian media reports for years as ""Putin's confessor"" - something he has neither confirmed nor denied - has maintained a public acquaintance with President Vladimir Putin since the late 1990s and the Kremlin has said the two men know each other well.

In 2023, he was appointed metropolitan of Crimea, becoming one of the top Russian Orthodox Church officials on the peninsula, which Russia annexed from Ukraine in 2014.

The FSB said in a statement it had detained one Russian and one Ukrainian man in connection with the plot and had confiscated an improvised explosive device. It said the two suspects, whom it did not name, had confessed.

It said that the two men, who it said had been recruited by Ukraine using the Telegram messenger service, had been plotting the assassination attempt since mid 2024 and had planned to kill Shevkunov in Moscow.

Ukraine has taken responsibility for a number of assassinations in Russia since the start of the war in 2022, including pro-Moscow Ukrainian blogger Vladlen Tatarsky in April 2023, and the head of Russia's Nuclear, Biological and Chemical Protection Troops, Igor Kirillov, in December 2024.

(Reporting by Reuters; Writing by Felix Light; Editing by Andrew Osborn)",Others,2025-02-28,247,What allegations did Russia's Federal Security Service make regarding an assassination plot involving Tikhon Shevkunov?
1567229,Johor-Singapore SEZ gets initial investors,"THE Johor-Singapore Special Economic Zone (JS-SEZ) has landed one of its earliest investors – Hong Kong-listed Gold Peak Technology Group.

Gold Peak, a battery technology and energy storage solutions company, intends to expand in the region with a proposed RM670mil investment involv- ing the establishment of a manufacturing and research- and-development facility.

Johor Mentri Besar Datuk Onn Hafiz Ghazi said the investment would bring advanced manufacturing capabilities, high-­quality job opportunities and sustainable economic growth to the state.

At the Iskandar Puteri event, Onn Hafiz also launched United Overseas Bank’s (UOB) Green Lane initiative with Invest Johor, which would fast-track investments into the JS-SEZ.

The ceremony also saw the intro­duction of Gold Peak as UOB’s first client under the Green Lane, where the Hong Kong firm’s executive director and managing director Michael Lam presented a letter of intent to Invest Johor chief executive officer Natazha Hariss.

Lam said the JS-SEZ presented a strategic opportunity for Gold Peak to expand its footprint in South-East Asia.

“Our future facility will serve as a hub for innovation in battery technology and energy storage.

“It will focus on producing next-generation battery technologies and is expected to play a pivotal role in advancing sustainable energy storage solutions, mainly for data centres across South-East Asia.

“The company’s proposed investment is expected to create approximately 150 to 180 employment opportunities, contributing to the region’s socio-economic development and driving innovation,” he said.

UOB Malaysia chief executive officer Ng Wei Wei said its Green Lane initiative was an outcome arising from the memorandum of understanding signed with Invest Johor at the Asean conference in August last year.",Metro,2025-02-28,267,What is the amount of investment that Gold Peak Technology Group plans to make in the Johor-Singapore Special Economic Zone (JS-SEZ)?
1567920,"Malaysian producer Jaguar Lim, 59, reveals wife, 27, suffered a miscarriage","Malaysian film producer Jaguar Lim is heartbroken over the loss of his unborn daughter, China Press reported.

The news comes just two months after Lim, 59, and his 27-year-old wife Mei Qi (transliteration) publicly annnounced they were expecting.

In a Facebook video on Friday (Feb 28), Lim said his wife experienced sudden pain the day before, and he rushed her to the hospital, thinking she's going into labour.

Unfortunately, doctors later informed him that their baby’s heart had stopped beating.

“The doctor told me that Mei Qi’s blood pressure was very high, which may have caused the baby’s heart to stop beating.

“However, this is just a preliminary guess. We’re still waiting for the official cause of the miscarriage to be confirmed,” he shared.

Lim revealed that it took doctors nearly four hours to stabilise Mei Qi’s blood pressure. The fetus was removed via surgery the next day.

Overcome with sorrow, the film producer tearfully said: “My daughter was very beautiful.”

Lim, who has worked on movies like Zombies Vs. The Lucky Exorcist (2015) and Amazing Titanman (2018), expressed regret over not closely monitoring his wife’s blood pressure during previous checkups.

He urged expectant mothers to be vigilant about their blood pressure, adding: “This has already happened to me, and I don’t want it happening to anyone else. My daughter is gone.”",Lifestyle,2025-02-28,222,What medical issue did Mei Qi experience that may have led to the loss of her unborn daughter?
1567985,Soccer-Real's Ancelotti pleased with forwards' defensive efforts,"(Reuters) - Real Madrid's forwards have worked hard and defended well in recent weeks to turn the side into a more solid outfit, manager Carlo Ancelotti said on Friday ahead of this weekend's LaLiga trip to Real Betis.

Real, who are in second place level on points with leaders Barcelona, have kept clean sheets in their last two matches.

""We have talked about it many times. Not just with Vinicius Jr, with everyone. And they agreed,"" the Italian told reporters.

""It has obviously changed in the last few games. Since the game against Atletico Madrid (on February 9), the defensive improvement has been evident ...

""Vinicius is helping a lot. It has changed the team a lot, because the strikers are working hard. The team is more solid.""

Real face a tough test at Betis on Saturday, with the seventh-placed side coming into the match on the back of two consecutive wins.

The hosts will also have in-form winger Antony available after successfully appealing against the red card he was shown at Getafe last week.

Ancelotti said he would not field a weakened team against Betis to keep the squad fresh for their Champions League round of 16 first-leg tie against rivals Atletico on Tuesday.

""We're coming into this game with good momentum, but so is Betis. There's a lot at stake for both teams,"" Ancelotti said.

""The team's dynamic is good. We've done well by changing, rotating. What worries me is the strength of the rival, not our injuries. It's a match in which anything can happen ...

""I'm going to field the best team because these are three vital points for LaLiga, without thinking about Tuesday. It's a very complicated match.""

Midfielder Federico Valverde, who did not train on Friday, is set to miss the match at Betis.

""He is neither injured nor is he on a scheduled break. He has discomfort, he has not recovered well and he will not be in the game against Betis,"" Ancelotti added.

""But he will be in the next game against Atletico.""

(Reporting by Aadi Nair in Nashik, India; Editing by Ken Ferris)",Sport,2025-02-28,352,"What specific improvement has Real Madrid made in their recent performances, according to manager Carlo Ancelotti?"
1567358,Zhen Yi ends 17-year medal drought in women’s pursuit despite short preparation time,"NILAI: Track cyclist Yeong Zhen Yi spent only a few weeks to prepare for her Asian Championships debut but it did not stop her from ending a 17-year medal drought for Malaysia in the women’s elite 4km individual pursuit.

The 22-year-old served a pleasant surprise by claiming the bronze medal on the final day of the Asian meet at the National Velodrome in Nilai yesterday.",Sport,2025-02-28,65,What medal did Yeong Zhen Yi win at the Asian Championships in Nilai for the women's elite 4km individual pursuit?
1567982,Motor racing-Leclerc on top for Ferrari in final morning test,"SAKHIR, Bahrain (Reuters) - Ferrari's Charles Leclerc was fastest in a bizarrely interrupted final morning of Formula One's pre-season test in Bahrain on Friday before handing over to teammate Lewis Hamilton for the afternoon.

Mercedes' 18-year-old Italian rookie Andrea Kimi Antonelli was second on the timesheets, 0.077 slower than Leclerc's best lap of one minute 30.811 seconds, with McLaren's Lando Norris third.

Four times world champion Max Verstappen was fourth, 0.398 off the pace, for Red Bull.

The four hour session at the Sakhir circuit was briefly halted with 40 minutes remaining when a pane of glass, from the starter's box where the chequered flag is also waved, shattered and fell on the track.

The engine cover of British rookie Oliver Bearman's Haas also fell off during the session.

""It's hard to know what fuel loads everyone is running, as we're all doing our own different programmes, so you have to take everything with a pinch of salt,"" said seven times champion Hamilton of what he had seen so far.

""McLaren won the constructors' last year. We expect them to be one of the quickest, if not the quickest, as with Red Bull, who dominated for many, many years.

""For us, we're just trying to improve. I haven't even done the long run yet, so I'm about to do it this afternoon, and I'll get a bit of a better understanding of how this car behaves in a race stint.""

Hamilton, who moved from Mercedes at the end of last season, has so far done only short stints in the car.

(Reporting by Alan Baldwin, editing by Toby Davis)",Sport,2025-02-28,269,Who was the fastest driver during the final morning of Formula One's pre-season test in Bahrain?
1567950,Soccer-Liverpool post pre-tax loss of 57 million pounds as increased costs offset revenue rise,"(Reuters) - Liverpool made a pre-tax loss of 57 million pounds ($71.81 million) last season with a rise in salaries and overhead costs offsetting increased revenue, the Premier League club said on Friday.

The club's administrative costs rose by 38 million to 600 million pounds ($755.88 million), Liverpool said in their latest financial report for the year to May 31, 2024, attributing it mainly to wages and overhead costs across the club.

While Liverpool's overall revenue rose by 20 million pounds to 614 million pounds ($773.52 million), their media revenue fell by 38 million pounds to 204 million pounds ($257 million), with the club absent from the Champions League and playing in the Europa League instead.

The club's matchday revenue increased by 22 million to 102 million pounds ($128.50 million), while commercial revenue went up by 36 million to 308 million pounds ($388.02 million).

“Operating a financially sustainable club continues to be our priority and, with the continued increase in costs, it’s essential to grow income streams year on year to maintain financial stability,"" the club's chief financial officer Jenny Beacham said in a statement.

Liverpool hold a 13-point lead at the top of the Premier League, are in the last-16 of the Champions League and will play Newcastle United in the League Cup final on March 16.

($1 = 0.7938 pounds)

(Reporting by Chiranjit Ojha in Bengaluru; Editing by Toby Davis)",Sport,2025-02-28,232,What was Liverpool's pre-tax loss for the last season reported in their financial report?
